Sub,Date,Press,Trial,ItemPressed,CorrectItem,Progress,PressAccuracy,TrialAccuracy,RT,SessionTime,TotalTime,ListNum,ListPics,ItemsInList,NumLists,CorrectionProcedure,ex1,ex2,ex3,ListType,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Label,Ports Used
Benedict,2012.02.21,24,16,A,A,-,1,bl,2.2,178.0167,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,9,9,sc.20427,Chamber 3,40,4,2,-,9
Benedict,2012.02.21,25,16,D,B,AD,0,0,0.3666667,178.3833,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,5,6,sc.20429,Chamber 3,40,4,2,-,9
Benedict,2012.02.21,26,17,A,A,-,1,bl,2.416667,187.6333,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,1,1,sc.20427,Chamber 3,40,4,2,-,1
Benedict,2012.02.21,27,17,B,B,-,1,bl,1.816667,189.45,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,5,5,sc.20429,Chamber 3,40,4,2,-,1
Benedict,2012.02.21,28,17,C,C,-,1,bl,0.4833333,189.9333,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,12,12,sc.20431,Chamber 3,40,4,2,-,1
Benedict,2012.02.21,29,17,D,D,ABCD,1,1,1.216667,191.15,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,8,8,sc.20433,Chamber 3,40,4,2,-,1
Benedict,2012.02.21,30,18,A,A,-,1,bl,2.183333,197.5,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,11,11,sc.20427,Chamber 3,40,4,2,-,11
Benedict,2012.02.21,31,18,D,B,AD,0,0,1.1,198.6,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,10,7,sc.20429,Chamber 3,40,4,2,-,11
Benedict,2012.02.21,32,19,A,A,-,1,bl,2.816667,208.0833,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,3,3,sc.20427,Chamber 3,40,4,2,-,3
Benedict,2012.02.21,33,19,B,B,-,1,bl,2.1,210.1833,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,2,2,sc.20429,Chamber 3,40,4,2,-,3
Benedict,2012.02.21,34,19,C,C,-,1,bl,0.8833333,211.0667,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,14,14,sc.20431,Chamber 3,40,4,2,-,3
Benedict,2012.02.21,35,19,D,D,ABCD,1,1,0.4166667,211.4833,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,11,11,sc.20433,Chamber 3,40,4,2,-,3
Benedict,2012.02.21,36,20,A,A,-,1,bl,3.033333,218.25,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,0,0,sc.20427,Chamber 3,40,4,2,-,0
Benedict,2012.02.21,37,20,D,B,AD,0,0,1.466667,219.7167,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,12,8,sc.20429,Chamber 3,40,4,2,-,0
Benedict,2012.02.21,38,21,A,A,-,1,bl,2.8,229.2167,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,0,0,sc.20427,Chamber 3,40,4,2,-,0
Benedict,2012.02.21,39,21,C,B,AC,0,0,1.283333,230.5,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,1,2,sc.20429,Chamber 3,40,4,2,-,0
Benedict,2012.02.21,40,22,A,A,-,1,bl,1.516667,238.9,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,15,15,sc.20427,Chamber 3,40,4,2,-,15
Benedict,2012.02.21,41,22,B,B,-,1,bl,1.6,240.5,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,1,1,sc.20429,Chamber 3,40,4,2,-,15
Benedict,2012.02.21,42,22,D,C,ABD,0,0,1.55,242.05,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,10,9,sc.20431,Chamber 3,40,4,2,-,15
Benedict,2012.02.21,43,23,A,A,-,1,bl,1.833333,250.3333,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,14,14,sc.20427,Chamber 3,40,4,2,-,14
Benedict,2012.02.21,44,23,D,B,AD,0,0,0.4666667,250.8,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,12,5,sc.20429,Chamber 3,40,4,2,-,14
Benedict,2012.02.21,45,24,A,A,-,1,bl,2.65,260.4167,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,2,2,sc.20427,Chamber 3,40,4,2,-,2
Benedict,2012.02.21,46,24,B,B,-,1,bl,1.35,261.7667,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,4,4,sc.20429,Chamber 3,40,4,2,-,2
Benedict,2012.02.21,47,24,C,C,-,1,bl,1.983333,263.75,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,10,10,sc.20431,Chamber 3,40,4,2,-,2
Benedict,2012.02.21,48,24,D,D,ABCD,1,1,0.35,264.1,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,13,13,sc.20433,Chamber 3,40,4,2,-,2
Benedict,2012.02.21,49,25,A,A,-,1,bl,1.783333,270.6167,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,4,4,sc.20427,Chamber 3,40,4,2,-,4
Benedict,2012.02.21,50,25,D,B,AD,0,0,2.116667,272.7333,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,0,13,sc.20429,Chamber 3,40,4,2,-,4
Benedict,2012.02.21,51,26,A,A,-,1,bl,1.933333,281.1667,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,1,1,sc.20427,Chamber 3,40,4,2,-,1
Benedict,2012.02.21,52,26,D,B,AD,0,0,0.5166667,281.6833,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,5,8,sc.20429,Chamber 3,40,4,2,-,1
Benedict,2012.02.21,53,27,B,A,B,0,0,3.45,294.5667,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,6,7,sc.20427,Chamber 3,40,4,2,-,7
Benedict,2012.02.21,54,28,A,A,-,1,bl,1.7,304.6667,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,11,11,sc.20427,Chamber 3,40,4,2,-,11
Benedict,2012.02.21,55,28,C,B,AC,0,0,1.416667,306.0833,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,8,10,sc.20429,Chamber 3,40,4,2,-,11
Benedict,2012.02.21,56,29,A,A,-,1,bl,2.15,315.1,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,2,2,sc.20427,Chamber 3,40,4,2,-,2
Benedict,2012.02.21,57,29,C,B,AC,0,0,1.85,316.95,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,9,11,sc.20429,Chamber 3,40,4,2,-,2
Benedict,2012.02.21,58,30,A,A,-,1,bl,2.383333,326.6167,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,0,0,sc.20427,Chamber 3,40,4,2,-,0
Benedict,2012.02.21,59,30,D,B,AD,0,0,0.9833333,327.6,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,11,15,sc.20429,Chamber 3,40,4,2,-,0
Benedict,2012.02.21,60,31,A,A,-,1,bl,2.333333,336.4,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,11,11,sc.20427,Chamber 3,40,4,2,-,11
Benedict,2012.02.21,61,31,D,B,AD,0,0,1.25,337.65,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,2,0,sc.20429,Chamber 3,40,4,2,-,11
Benedict,2012.02.21,62,32,A,A,-,1,bl,1.616667,346.4167,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,14,14,sc.20427,Chamber 3,40,4,2,-,14
Benedict,2012.02.21,63,32,D,B,AD,0,0,0.6166667,347.0333,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,11,1,sc.20429,Chamber 3,40,4,2,-,14
Benedict,2012.02.21,64,33,A,A,-,1,bl,6.55,360.4667,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,6,6,sc.20427,Chamber 3,40,4,2,-,6
Benedict,2012.02.21,65,33,B,B,-,1,bl,1.6,362.0667,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,15,15,sc.20429,Chamber 3,40,4,2,-,6
Benedict,2012.02.21,66,33,C,C,-,1,bl,2.166667,364.2333,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,11,11,sc.20431,Chamber 3,40,4,2,-,6
Benedict,2012.02.21,67,33,D,D,ABCD,1,1,0.35,364.5833,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,10,10,sc.20433,Chamber 3,40,4,2,-,6
Benedict,2012.02.21,68,34,A,A,-,1,bl,2.033333,371.5167,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,5,5,sc.20427,Chamber 3,40,4,2,-,5
Benedict,2012.02.21,69,34,B,B,-,1,bl,2.333333,373.85,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,15,15,sc.20429,Chamber 3,40,4,2,-,5
Benedict,2012.02.21,70,34,C,C,-,1,bl,2,375.85,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,7,7,sc.20431,Chamber 3,40,4,2,-,5
Benedict,2012.02.21,71,34,D,D,ABCD,1,1,0.5333333,376.3833,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,8,8,sc.20433,Chamber 3,40,4,2,-,5
Benedict,2012.02.21,72,35,A,A,-,1,bl,1.7,382.0833,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,7,7,sc.20427,Chamber 3,40,4,2,-,7
Benedict,2012.02.21,73,35,D,B,AD,0,0,2.083333,384.1667,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,6,9,sc.20429,Chamber 3,40,4,2,-,7
Benedict,2012.02.21,74,36,A,A,-,1,bl,2.283333,393.0167,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,2,2,sc.20427,Chamber 3,40,4,2,-,2
Benedict,2012.02.21,75,36,D,B,AD,0,0,1.883333,394.9,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,13,1,sc.20429,Chamber 3,40,4,2,-,2
Benedict,2012.02.21,76,37,A,A,-,1,bl,1.516667,403.1,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,8,8,sc.20427,Chamber 3,40,4,2,-,8
Benedict,2012.02.21,77,37,B,B,-,1,bl,0.4666667,403.5667,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,2,2,sc.20429,Chamber 3,40,4,2,-,8
Benedict,2012.02.21,78,37,C,C,-,1,bl,2.516667,406.0833,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,4,4,sc.20431,Chamber 3,40,4,2,-,8
Benedict,2012.02.21,79,37,D,D,ABCD,1,1,0.3333333,406.4167,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,5,5,sc.20433,Chamber 3,40,4,2,-,8
Benedict,2012.02.21,80,38,A,A,-,1,bl,3.183333,413.5333,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,12,12,sc.20427,Chamber 3,40,4,2,-,12
Benedict,2012.02.21,81,38,C,B,AC,0,0,1.233333,414.7667,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,8,11,sc.20429,Chamber 3,40,4,2,-,12
Benedict,2012.02.21,82,39,A,A,-,1,bl,1.7,422.9833,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,4,4,sc.20427,Chamber 3,40,4,2,-,4
Benedict,2012.02.21,83,39,B,B,-,1,bl,1.383333,424.3667,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,0,0,sc.20429,Chamber 3,40,4,2,-,4
Benedict,2012.02.21,84,39,D,C,ABD,0,0,1.35,425.7167,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,6,12,sc.20431,Chamber 3,40,4,2,-,4
Benedict,2012.02.21,85,40,A,A,-,1,bl,1.666667,434.25,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,4,4,sc.20427,Chamber 3,40,4,2,-,4
Benedict,2012.02.21,86,40,B,B,-,1,bl,1.016667,435.2667,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,12,12,sc.20429,Chamber 3,40,4,2,-,4
Benedict,2012.02.21,87,40,C,C,-,1,bl,0.8166667,436.0833,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,3,3,sc.20431,Chamber 3,40,4,2,-,4
Benedict,2012.02.21,88,40,D,D,ABCD,1,1,1.7,437.7833,07:20,1,20427 20429 20431 20433,4,1,off,-,-,-,-,6,6,sc.20433,Chamber 3,40,4,2,-,4
Benedict,2012.02.22,1,1,A,A,-,1,bl,3.433333,23.5,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,3,3,sc.20434,Chamber 3,40,4,2,-,3
Benedict,2012.02.22,2,1,B,B,-,1,bl,1.616667,25.01667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,10,10,sc.20436,Chamber 3,40,4,2,-,3
Benedict,2012.02.22,3,1,C,C,-,1,bl,0.4833333,25.5,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,8,8,sc.20438,Chamber 3,40,4,2,-,3
Benedict,2012.02.22,4,1,D,D,ABCD,1,1,0.9833333,26.48333,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,6,6,sc.20440,Chamber 3,40,4,2,-,3
Benedict,2012.02.22,5,2,C,A,C,0,0,2.833333,40.81667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,3,8,sc.20434,Chamber 3,40,4,2,-,8
Benedict,2012.02.22,6,3,A,A,-,1,bl,1.516667,57.25,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,1,1,sc.20434,Chamber 3,40,4,2,-,1
Benedict,2012.02.22,7,3,D,B,AD,0,0,0.5333333,57.78333,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,11,0,sc.20436,Chamber 3,40,4,2,-,1
Benedict,2012.02.22,8,4,A,A,-,1,bl,0.85,68.1,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,14,14,sc.20434,Chamber 3,40,4,2,-,14
Benedict,2012.02.22,9,4,D,B,AD,0,0,1.366667,69.46667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,1,9,sc.20436,Chamber 3,40,4,2,-,14
Benedict,2012.02.22,10,5,B,A,B,0,0,1.45,79.51667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,14,9,sc.20434,Chamber 3,40,4,2,-,9
Benedict,2012.02.22,11,6,A,A,-,1,bl,2.083333,88.38333,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,1,1,sc.20434,Chamber 3,40,4,2,-,1
Benedict,2012.02.22,12,6,C,B,AC,0,0,1.016667,89.4,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,7,8,sc.20436,Chamber 3,40,4,2,-,1
Benedict,2012.02.22,13,7,A,A,-,1,bl,3.333333,100.4833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,6,6,sc.20434,Chamber 3,40,4,2,-,6
Benedict,2012.02.22,14,7,D,B,AD,0,0,1.416667,101.9,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,0,7,sc.20436,Chamber 3,40,4,2,-,6
Benedict,2012.02.22,15,8,A,A,-,1,bl,1.683333,110.8667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,5,5,sc.20434,Chamber 3,40,4,2,-,5
Benedict,2012.02.22,16,8,C,B,AC,0,0,2.166667,113.0333,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,7,15,sc.20436,Chamber 3,40,4,2,-,5
Benedict,2012.02.22,17,9,A,A,-,1,bl,7.35,127.1333,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,8,8,sc.20434,Chamber 3,40,4,2,-,8
Benedict,2012.02.22,18,9,B,B,-,1,bl,1.6,128.7333,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,11,11,sc.20436,Chamber 3,40,4,2,-,8
Benedict,2012.02.22,19,9,D,C,ABD,0,0,1.966667,130.7167,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,1,12,sc.20438,Chamber 3,40,4,2,-,8
Benedict,2012.02.22,20,10,A,A,-,1,bl,5.116667,147.3167,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,13,13,sc.20434,Chamber 3,40,4,2,-,13
Benedict,2012.02.22,21,10,B,B,-,1,bl,1.683333,149,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,0,0,sc.20436,Chamber 3,40,4,2,-,13
Benedict,2012.02.22,22,10,C,C,-,1,bl,1.616667,150.6167,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,4,4,sc.20438,Chamber 3,40,4,2,-,13
Benedict,2012.02.22,23,10,D,D,ABCD,1,1,0.4833333,151.1,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,3,3,sc.20440,Chamber 3,40,4,2,-,13
Benedict,2012.02.22,24,11,A,A,-,1,bl,1.083333,155.9167,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,0,0,sc.20434,Chamber 3,40,4,2,-,0
Benedict,2012.02.22,25,11,B,B,-,1,bl,2.25,158.1667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,10,10,sc.20436,Chamber 3,40,4,2,-,0
Benedict,2012.02.22,26,11,C,C,-,1,bl,0.4166667,158.5833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,13,13,sc.20438,Chamber 3,40,4,2,-,0
Benedict,2012.02.22,27,11,D,D,ABCD,1,1,0.3833333,158.9667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,12,12,sc.20440,Chamber 3,40,4,2,-,0
Benedict,2012.02.22,28,12,A,A,-,1,bl,1.816667,164.5667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,9,9,sc.20434,Chamber 3,40,4,2,-,9
Benedict,2012.02.22,29,12,B,B,-,1,bl,0.7,165.2667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,13,13,sc.20436,Chamber 3,40,4,2,-,9
Benedict,2012.02.22,30,12,C,C,-,1,bl,1.383333,166.65,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,11,11,sc.20438,Chamber 3,40,4,2,-,9
Benedict,2012.02.22,31,12,D,D,ABCD,1,1,0.4333333,167.0833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,3,3,sc.20440,Chamber 3,40,4,2,-,9
Benedict,2012.02.22,32,13,A,A,-,1,bl,1.233333,172.2167,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,1,1,sc.20434,Chamber 3,40,4,2,-,1
Benedict,2012.02.22,33,13,C,B,AC,0,0,1.366667,173.5833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,7,3,sc.20436,Chamber 3,40,4,2,-,1
Benedict,2012.02.22,34,14,A,A,-,1,bl,2.016667,183.1167,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,8,8,sc.20434,Chamber 3,40,4,2,-,8
Benedict,2012.02.22,35,14,B,B,-,1,bl,1.7,184.8167,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,2,2,sc.20436,Chamber 3,40,4,2,-,8
Benedict,2012.02.22,36,14,D,C,ABD,0,0,0.6833333,185.5,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,14,10,sc.20438,Chamber 3,40,4,2,-,8
Benedict,2012.02.22,37,15,A,A,-,1,bl,1.616667,193.8167,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,5,5,sc.20434,Chamber 3,40,4,2,-,5
Benedict,2012.02.22,38,15,B,B,-,1,bl,1.166667,194.9833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,1,1,sc.20436,Chamber 3,40,4,2,-,5
Benedict,2012.02.22,39,15,C,C,-,1,bl,0.4166667,195.4,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,15,15,sc.20438,Chamber 3,40,4,2,-,5
Benedict,2012.02.22,40,15,D,D,ABCD,1,1,0.5833333,195.9833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,6,6,sc.20440,Chamber 3,40,4,2,-,5
Benedict,2012.02.22,41,16,A,A,-,1,bl,2.183333,201.9167,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,6,6,sc.20434,Chamber 3,40,4,2,-,6
Benedict,2012.02.22,42,16,B,B,-,1,bl,1.233333,203.15,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,15,15,sc.20436,Chamber 3,40,4,2,-,6
Benedict,2012.02.22,43,16,D,C,ABD,0,0,0.4,203.55,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,11,2,sc.20438,Chamber 3,40,4,2,-,6
Benedict,2012.02.22,44,17,A,A,-,1,bl,2.2,212.4167,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,1,1,sc.20434,Chamber 3,40,4,2,-,1
Benedict,2012.02.22,45,17,B,B,-,1,bl,1.566667,213.9833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,2,2,sc.20436,Chamber 3,40,4,2,-,1
Benedict,2012.02.22,46,17,D,C,ABD,0,0,1.183333,215.1667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,6,8,sc.20438,Chamber 3,40,4,2,-,1
Benedict,2012.02.22,47,18,A,A,-,1,bl,2.683333,224.85,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,1,1,sc.20434,Chamber 3,40,4,2,-,1
Benedict,2012.02.22,48,18,B,B,-,1,bl,0.4333333,225.2833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,12,12,sc.20436,Chamber 3,40,4,2,-,1
Benedict,2012.02.22,49,18,C,C,-,1,bl,1.583333,226.8667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,2,2,sc.20438,Chamber 3,40,4,2,-,1
Benedict,2012.02.22,50,18,D,D,ABCD,1,1,0.35,227.2167,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,5,5,sc.20440,Chamber 3,40,4,2,-,1
Benedict,2012.02.22,51,19,A,A,-,1,bl,3.216667,234.1167,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,15,15,sc.20434,Chamber 3,40,4,2,-,15
Benedict,2012.02.22,52,19,B,B,-,1,bl,0.4666667,234.5833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,11,11,sc.20436,Chamber 3,40,4,2,-,15
Benedict,2012.02.22,53,19,C,C,-,1,bl,1.316667,235.9,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,7,7,sc.20438,Chamber 3,40,4,2,-,15
Benedict,2012.02.22,54,19,D,D,ABCD,1,1,0.3666667,236.2667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,14,14,sc.20440,Chamber 3,40,4,2,-,15
Benedict,2012.02.22,55,20,A,A,-,1,bl,1.7,241.6833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,10,10,sc.20434,Chamber 3,40,4,2,-,10
Benedict,2012.02.22,56,20,B,B,-,1,bl,1.183333,242.8667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,7,7,sc.20436,Chamber 3,40,4,2,-,10
Benedict,2012.02.22,57,20,D,C,ABD,0,0,0.6666667,243.5333,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,15,4,sc.20438,Chamber 3,40,4,2,-,10
Benedict,2012.02.22,58,21,A,A,-,1,bl,1.883333,265.6667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,14,14,sc.20434,Chamber 3,40,4,2,-,14
Benedict,2012.02.22,59,21,C,B,AC,0,0,0.65,266.3167,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,0,11,sc.20436,Chamber 3,40,4,2,-,14
Benedict,2012.02.22,60,22,A,A,-,1,bl,1.95,282.5167,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,7,7,sc.20434,Chamber 3,40,4,2,-,7
Benedict,2012.02.22,61,22,B,B,-,1,bl,0.5666667,283.0833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,4,4,sc.20436,Chamber 3,40,4,2,-,7
Benedict,2012.02.22,62,22,C,C,-,1,bl,1.35,284.4333,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,1,1,sc.20438,Chamber 3,40,4,2,-,7
Benedict,2012.02.22,63,22,D,D,ABCD,1,1,0.7,285.1333,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,12,12,sc.20440,Chamber 3,40,4,2,-,7
Benedict,2012.02.22,64,23,A,A,-,1,bl,1.766667,290.6667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,15,15,sc.20434,Chamber 3,40,4,2,-,15
Benedict,2012.02.22,65,23,B,B,-,1,bl,1.433333,292.1,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,6,6,sc.20436,Chamber 3,40,4,2,-,15
Benedict,2012.02.22,66,23,C,C,-,1,bl,1.333333,293.4333,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,5,5,sc.20438,Chamber 3,40,4,2,-,15
Benedict,2012.02.22,67,23,D,D,ABCD,1,1,0.35,293.7833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,8,8,sc.20440,Chamber 3,40,4,2,-,15
Benedict,2012.02.22,68,24,A,A,-,1,bl,2.2,300.1833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,4,4,sc.20434,Chamber 3,40,4,2,-,4
Benedict,2012.02.22,69,24,B,B,-,1,bl,0.4,300.5833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,2,2,sc.20436,Chamber 3,40,4,2,-,4
Benedict,2012.02.22,70,24,C,C,-,1,bl,0.3833333,300.9667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,11,11,sc.20438,Chamber 3,40,4,2,-,4
Benedict,2012.02.22,71,24,D,D,ABCD,1,1,0.5333333,301.5,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,3,3,sc.20440,Chamber 3,40,4,2,-,4
Benedict,2012.02.22,72,25,A,A,-,1,bl,1.933333,307.3667,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,9,9,sc.20434,Chamber 3,40,4,2,-,9
Benedict,2012.02.22,73,25,B,B,-,1,bl,1.616667,308.9833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,4,4,sc.20436,Chamber 3,40,4,2,-,9
Benedict,2012.02.22,74,25,D,C,ABD,0,0,0.3333333,309.3167,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,5,3,sc.20438,Chamber 3,40,4,2,-,9
Benedict,2012.02.22,75,26,A,A,-,1,bl,3.433333,319.9333,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,7,7,sc.20434,Chamber 3,40,4,2,-,7
Benedict,2012.02.22,76,26,B,B,-,1,bl,1.3,321.2333,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,0,0,sc.20436,Chamber 3,40,4,2,-,7
Benedict,2012.02.22,77,26,C,C,-,1,bl,1.766667,323,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,2,2,sc.20438,Chamber 3,40,4,2,-,7
Benedict,2012.02.22,78,26,D,D,ABCD,1,1,0.3833333,323.3833,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,8,8,sc.20440,Chamber 3,40,4,2,-,7
Benedict,2012.02.22,79,27,A,A,-,1,bl,2.6,329.75,07:58,1,20434 20436 20438 20440,4,1,off,-,-,-,-,9,9,sc.20434,Chamber 3,40,4,2,-,9
