Sub,Date,Press,Trial,ItemPressed,CorrectItem,Progress,PressAccuracy,TrialAccuracy,RT,SessionTime,TotalTime,ListNum,ListPics,ItemsInList
Ebbinghaus,2012.05.21,43,18,B,B,-,1,bl,1.183333,186.2833,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,44,18,C,C,-,1,bl,1.9,188.1833,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,45,18,D,D,ABCD,1,1,0.45,188.6333,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,46,19,A,A,-,1,bl,2.216667,197.0833,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,47,19,B,B,-,1,bl,0.5666667,197.65,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,48,19,C,C,-,1,bl,1.2,198.85,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,49,19,D,D,ABCD,1,1,0.4666667,199.3167,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,50,20,A,A,-,1,bl,2.25,205.6,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,51,20,B,B,-,1,bl,1.4,207,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,52,20,C,C,-,1,bl,0.9,207.9,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,53,20,D,D,ABCD,1,1,0.5,208.4,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,54,21,A,A,-,1,bl,1.216667,214.3333,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,55,21,B,B,-,1,bl,0.9166667,215.25,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,56,21,C,C,-,1,bl,0.9,216.15,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,57,21,D,D,ABCD,1,1,0.5,216.65,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,58,22,A,A,-,1,bl,1.033333,222.1,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,59,22,B,B,-,1,bl,0.9166667,223.0167,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,60,22,D,C,ABD,0,0,0.5333333,223.55,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,61,23,A,A,-,1,bl,0.8833333,231.9833,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,62,23,B,B,-,1,bl,1.283333,233.2667,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,63,23,C,C,-,1,bl,0.9833333,234.25,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,64,23,D,D,ABCD,1,1,0.5,234.75,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,65,24,A,A,-,1,bl,1.55,240.4667,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,66,24,B,B,-,1,bl,1.2,241.6667,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,67,24,C,C,-,1,bl,0.3666667,242.0333,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,68,24,D,D,ABCD,1,1,0.8666667,242.9,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,69,25,B,A,B,0,0,2.916667,249.85,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,70,26,A,A,-,1,bl,1.3,257.8167,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,71,26,B,B,-,1,bl,1.983333,259.8,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,72,26,C,C,-,1,bl,0.4,260.2,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,73,26,D,D,ABCD,1,1,0.5,260.7,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,74,27,B,A,B,0,0,2.733333,267.35,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,75,28,A,A,-,1,bl,1.683333,275.75,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,76,28,B,B,-,1,bl,0.5833333,276.3333,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,77,28,C,C,-,1,bl,0.7166667,277.05,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,78,28,D,D,ABCD,1,1,0.55,277.6,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,79,29,A,A,-,1,bl,1.233333,283.3,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,80,29,C,B,AC,0,0,1.216667,284.5167,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,81,30,A,A,-,1,bl,1.35,292.55,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,82,30,B,B,-,1,bl,1.016667,293.5667,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,83,30,C,C,-,1,bl,0.8833333,294.45,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,84,30,D,D,ABCD,1,1,0.3666667,294.8167,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,85,31,A,A,-,1,bl,0.9666667,300.25,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,86,31,B,B,-,1,bl,0.8,301.05,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,87,31,C,C,-,1,bl,1.016667,302.0667,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,88,31,D,D,ABCD,1,1,0.45,302.5167,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,89,32,A,A,-,1,bl,1,308.5667,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,90,32,C,B,AC,0,0,1.333333,309.8833,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,91,33,A,A,-,1,bl,1.566667,318.15,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,92,33,C,B,AC,0,0,0.8166667,318.9667,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,93,34,A,A,-,1,bl,0.9,326.5333,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,94,34,B,B,-,1,bl,2.616667,329.15,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,95,34,C,C,-,1,bl,0.5666667,329.7167,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,96,34,D,D,ABCD,1,1,0.5333333,330.25,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,97,35,A,A,-,1,bl,1.333333,335.7167,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,98,35,B,B,-,1,bl,1.616667,337.3333,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,99,35,C,C,-,1,bl,0.55,337.8833,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,100,35,D,D,ABCD,1,1,0.55,338.4333,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,101,36,A,A,-,1,bl,1.583333,345.3,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,102,36,C,B,AC,0,0,1.1,346.4,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,103,37,A,A,-,1,bl,1.55,354.65,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,104,37,C,B,AC,0,0,0.6333333,355.2833,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,105,38,A,A,-,1,bl,0.8,362.8167,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,106,38,B,B,-,1,bl,0.9666667,363.7833,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,107,38,C,C,-,1,bl,0.8166667,364.6,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,108,38,D,D,ABCD,1,1,0.4166667,365.0167,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,109,39,A,A,-,1,bl,1.8,371.6833,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,110,39,C,B,AC,0,0,0.65,372.3333,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.21,111,40,B,A,B,0,0,3.416667,383.1333,06:28,1,20028 20029 20030 20031,4
Ebbinghaus,2012.05.31,1,1,D,A,D,0,0,2.15,4.933333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,2,2,B,A,B,0,0,1.683333,13.23333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,3,3,A,A,-,1,bl,4.483333,24.33333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,4,3,B,B,-,1,bl,1.416667,25.73333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,5,3,D,C,ABD,0,0,0.7666667,26.5,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,6,4,C,A,C,0,0,2.916667,36.21667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,7,5,A,A,-,1,bl,1.283333,44.65,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,8,5,C,B,AC,0,0,2.116667,46.76667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,9,6,A,A,-,1,bl,1.816667,55.23333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,10,6,B,B,-,1,bl,1.933333,57.16667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,11,6,C,C,-,1,bl,0.6,57.76667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,12,6,D,D,ABCD,1,1,0.7,58.46667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,13,7,A,A,-,1,bl,1.633333,64.06667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,14,7,C,B,AC,0,0,2.516667,66.58333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,15,8,A,A,-,1,bl,1.45,74.71667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,16,8,B,B,-,1,bl,0.9833333,75.7,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,17,8,C,C,-,1,bl,0.8333333,76.53333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,18,8,D,D,ABCD,1,1,0.4333333,76.96667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,19,9,A,A,-,1,bl,1.433333,82.3,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,20,9,B,B,-,1,bl,0.6333333,82.93333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,21,9,C,C,-,1,bl,0.7666667,83.7,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,22,9,D,D,ABCD,1,1,0.4666667,84.16667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,23,10,A,A,-,1,bl,1.4,89.25,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,24,10,B,B,-,1,bl,0.6,89.85,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,25,10,C,C,-,1,bl,1.133333,90.98333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,26,10,D,D,ABCD,1,1,0.6666667,91.65,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,27,11,A,A,-,1,bl,1.166667,96.51667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,28,11,B,B,-,1,bl,0.8666667,97.38333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,29,11,D,C,ABD,0,0,0.5166667,97.9,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,30,12,A,A,-,1,bl,1.333333,106.4833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,31,12,B,B,-,1,bl,0.9833333,107.4667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,32,12,C,C,-,1,bl,0.8833333,108.35,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,33,12,D,D,ABCD,1,1,0.3833333,108.7333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,34,13,A,A,-,1,bl,1.083333,113.2667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,35,13,B,B,-,1,bl,0.8333333,114.1,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,36,13,C,C,-,1,bl,1.1,115.2,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,37,13,D,D,ABCD,1,1,0.4,115.6,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,38,14,A,A,-,1,bl,0.9666667,120.4833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,39,14,B,B,-,1,bl,0.65,121.1333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,40,14,C,C,-,1,bl,0.9333333,122.0667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,41,14,D,D,ABCD,1,1,0.4166667,122.4833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,42,15,A,A,-,1,bl,1.633333,127.8833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,43,15,B,B,-,1,bl,0.55,128.4333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,44,15,C,C,-,1,bl,0.9166667,129.35,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,45,15,D,D,ABCD,1,1,0.3333333,129.6833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,46,16,A,A,-,1,bl,0.8166667,134.15,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,47,16,B,B,-,1,bl,1.766667,135.9167,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,48,16,C,C,-,1,bl,0.4333333,136.35,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,49,16,D,D,ABCD,1,1,0.5333333,136.8833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,50,17,A,A,-,1,bl,0.8,141.4333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,51,17,B,B,-,1,bl,0.85,142.2833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,52,17,C,C,-,1,bl,0.75,143.0333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,53,17,D,D,ABCD,1,1,0.4333333,143.4667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,54,18,A,A,-,1,bl,0.85,148.7167,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,55,18,B,B,-,1,bl,0.7833333,149.5,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,56,18,C,C,-,1,bl,0.6666667,150.1667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,57,18,D,D,ABCD,1,1,0.4166667,150.5833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,58,19,A,A,-,1,bl,0.95,155.0333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,59,19,B,B,-,1,bl,1,156.0333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,60,19,C,C,-,1,bl,0.35,156.3833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,61,19,D,D,ABCD,1,1,0.5,156.8833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,62,20,A,A,-,1,bl,0.85,162.2,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,63,20,B,B,-,1,bl,0.4333333,162.6333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,64,20,C,C,-,1,bl,0.65,163.2833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,65,20,D,D,ABCD,1,1,0.3666667,163.65,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,66,21,A,A,-,1,bl,1.05,168.5167,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,67,21,B,B,-,1,bl,0.9666667,169.4833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,68,21,C,C,-,1,bl,0.3666667,169.85,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,69,21,D,D,ABCD,1,1,0.45,170.3,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,70,22,A,A,-,1,bl,0.55,174.65,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,71,22,B,B,-,1,bl,0.75,175.4,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,72,22,C,C,-,1,bl,0.45,175.85,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,73,22,D,D,ABCD,1,1,0.4333333,176.2833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,74,23,A,A,-,1,bl,0.6166667,180.7,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,75,23,B,B,-,1,bl,0.75,181.45,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,76,23,C,C,-,1,bl,0.5666667,182.0167,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,77,23,D,D,ABCD,1,1,0.4166667,182.4333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,78,24,A,A,-,1,bl,1.366667,187.5333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,79,24,B,B,-,1,bl,0.35,187.8833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,80,24,C,C,-,1,bl,0.9,188.7833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,81,24,D,D,ABCD,1,1,0.5,189.2833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,82,25,A,A,-,1,bl,0.6166667,193.85,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,83,25,B,B,-,1,bl,0.5333333,194.3833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,84,25,C,C,-,1,bl,1.25,195.6333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,85,25,D,D,ABCD,1,1,0.35,195.9833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,86,26,A,A,-,1,bl,0.9333333,200.8167,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,87,26,B,B,-,1,bl,0.7666667,201.5833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,88,26,D,C,ABD,0,0,0.3166667,201.9,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,89,27,B,A,B,0,0,0.8166667,210.2167,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,90,28,A,A,-,1,bl,3.183333,220.2167,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,91,28,C,B,AC,0,0,0.45,220.6667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,92,29,A,A,-,1,bl,0.8666667,228.2,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,93,29,B,B,-,1,bl,0.8666667,229.0667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,94,29,C,C,-,1,bl,0.8333333,229.9,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,95,29,D,D,ABCD,1,1,0.4333333,230.3333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,96,30,A,A,-,1,bl,0.8166667,235.2333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,97,30,B,B,-,1,bl,0.75,235.9833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,98,30,C,C,-,1,bl,0.7333333,236.7167,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,99,30,D,D,ABCD,1,1,0.4166667,237.1333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,100,31,A,A,-,1,bl,1.6,242.75,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,101,31,B,B,-,1,bl,0.7333333,243.4833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,102,31,C,C,-,1,bl,0.65,244.1333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,103,31,D,D,ABCD,1,1,0.8166667,244.95,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,104,32,A,A,-,1,bl,1.016667,249.8833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,105,32,B,B,-,1,bl,0.9833333,250.8667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,106,32,C,C,-,1,bl,0.8,251.6667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,107,32,D,D,ABCD,1,1,0.4166667,252.0833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,108,33,A,A,-,1,bl,0.8,256.9167,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,109,33,B,B,-,1,bl,1.4,258.3167,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,110,33,C,C,-,1,bl,0.6333333,258.95,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,111,33,D,D,ABCD,1,1,0.45,259.4,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,112,34,A,A,-,1,bl,1.25,264.5,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,113,34,B,B,-,1,bl,0.4333333,264.9333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,114,34,C,C,-,1,bl,0.5333333,265.4667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,115,34,D,D,ABCD,1,1,0.6,266.0667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,116,35,A,A,-,1,bl,1.216667,271.55,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,117,35,B,B,-,1,bl,0.45,272,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,118,35,C,C,-,1,bl,0.65,272.65,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,119,35,D,D,ABCD,1,1,0.4833333,273.1333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,120,36,A,A,-,1,bl,1,278.1833,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,121,36,B,B,-,1,bl,1.116667,279.3,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,122,36,D,C,ABD,0,0,0.6333333,279.9333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,123,37,A,A,-,1,bl,1.316667,288.5,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,124,37,B,B,-,1,bl,0.4333333,288.9333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,125,37,C,C,-,1,bl,1.016667,289.95,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,126,37,D,D,ABCD,1,1,0.3833333,290.3333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,127,38,B,A,B,0,0,0.85,295.7333,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,128,39,A,A,-,1,bl,1.25,304.1667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,129,39,B,B,-,1,bl,0.5833333,304.75,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,130,39,C,C,-,1,bl,0.85,305.6,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,131,39,D,D,ABCD,1,1,0.4166667,306.0167,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,132,40,A,A,-,1,bl,1.333333,311.3167,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,133,40,B,B,-,1,bl,0.4333333,311.75,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,134,40,C,C,-,1,bl,0.7666667,312.5167,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.31,135,40,D,D,ABCD,1,1,0.35,312.8667,05:15,1,20053 20054 20055 20056,4
Ebbinghaus,2012.05.24,1,1,D,A,D,0,0,2.033333,6.15,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,2,2,C,A,C,0,0,2.733333,15.75,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,3,3,A,A,-,1,bl,3.75,27.75,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,4,3,B,B,-,1,bl,4,31.73333,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,5,3,C,C,-,1,bl,1.466667,33.2,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,6,3,A,D,ABCA,0,0,1.833333,35.03333,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,7,4,C,A,C,0,0,2.716667,44.7,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,8,5,B,A,B,0,0,3.133333,54.58333,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,9,6,D,A,D,0,0,2.466667,63.76667,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,10,7,C,A,C,0,0,3.4,74.63333,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,11,8,C,A,C,0,0,2.95,84.5,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,12,9,A,A,-,1,bl,2.35,93.8,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,13,9,B,B,-,1,bl,2.266667,96.06667,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,14,9,C,C,-,1,bl,0.8833333,96.95,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,15,9,D,D,ABCD,1,1,0.6833333,97.63333,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,16,10,A,A,-,1,bl,2.733333,103.8167,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,17,10,D,B,AD,0,0,0.7,104.5167,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,18,11,A,A,-,1,bl,1.483333,112.7333,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,19,11,C,B,AC,0,0,0.8666667,113.6,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,20,12,A,A,-,1,bl,1.45,126.7667,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,21,12,B,B,-,1,bl,2.05,128.8167,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,22,12,C,C,-,1,bl,1.683333,130.5,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,23,12,D,D,ABCD,1,1,0.45,130.95,06:06,1,20040 20041 20042 20043,4
Ebbinghaus,2012.05.24,24,13,A,A,-,1,bl,2.05,136.4333,06:06,1,20040 20041 20042 20043,4
