Sub,Date,Press,Trial,ItemPressed,CorrectItem,Progress,PressAccuracy,TrialAccuracy,RT,SessionTime,TotalTime,ListNum,ListPics,ItemsInList,NumLists,CorrectionProcedure,ex1,ex2,ex3,ListType,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Label,Ports Used,,,,,,,,,,,,,,,
Macduff,2007.02.27,1,1,C,A,C,0,0,3.466667,5.35,10:15,1,0027 0028 0029 0030,4,1,off,-,-,-,-,0,11,sc.0027,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.27,2,2,D,A,D,0,0,3.016667,14.96667,10:15,1,0027 0028 0029 0030,4,1,off,-,-,-,-,11,10,sc.0027,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.27,3,3,D,A,D,0,0,3.266667,31.9,10:15,1,0027 0028 0029 0030,4,1,off,-,-,-,-,2,8,sc.0027,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.27,4,4,A,A,-,1,bl,3.1,42.93333,10:15,1,0027 0028 0029 0030,4,1,off,-,-,-,-,4,4,sc.0027,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.27,5,4,D,B,AD,0,0,2.216667,45.15,10:15,1,0027 0028 0029 0030,4,1,off,-,-,-,-,13,2,sc.0028,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.27,6,5,A,A,-,1,bl,3.933333,56.43333,10:15,1,0027 0028 0029 0030,4,1,off,-,-,-,-,11,11,sc.0027,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.27,7,5,B,B,-,1,bl,2.983333,59.41667,10:15,1,0027 0028 0029 0030,4,1,off,-,-,-,-,10,10,sc.0028,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.27,8,5,D,C,ABD,0,0,0.95,60.36667,10:15,1,0027 0028 0029 0030,4,1,off,-,-,-,-,4,7,sc.0029,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.27,9,6,A,A,-,1,bl,2.85,69.78333,10:15,1,0027 0028 0029 0030,4,1,off,-,-,-,-,11,11,sc.0027,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.27,10,6,B,B,-,1,bl,2.65,72.43333,10:15,1,0027 0028 0029 0030,4,1,off,-,-,-,-,6,6,sc.0028,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.27,11,6,C,C,-,1,bl,1.116667,73.55,10:15,1,0027 0028 0029 0030,4,1,off,-,-,-,-,5,5,sc.0029,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.27,12,6,D,D,ABCD,1,1,0.4833333,74.03333,10:15,1,0027 0028 0029 0030,4,1,off,-,-,-,-,4,4,sc.0030,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.27,13,7,A,A,-,1,bl,3.9,81.86667,10:15,1,0027 0028 0029 0030,4,1,off,-,-,-,-,9,9,sc.0027,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
